city,link,price,title,location,builtArea,usableArea,bedrooms,bathrooms,floor,age,condition,garage,orientation,energyCertificate,communityExpenses,airConditioning,elevator,houseHeating,houseHeatingType,terrace,swimmingPool,swimmingPoolType,houseType,photo,latitude,longitude,geometry
1,https://www.pisos.com/alquilar/apartamento-salamanca_castellana28006-32535521476_106000/,1150.0,"Apartamento en alquiler en Calle Castelló, 117, cerca de Calle de María de Molina",Castellana (Distrito Salamanca. Madrid Capital),45.0,40.0,1.0,1.0,4.0,,A estrenar,,,,,A/a f/c centralizado,1,1,Bomba frío calor,0,0,,,https://fotos.imghs.net/l/1060/100/1060_NI301-45100_1_2023031106311931250.jpg,40.436746,-3.681198,POINT (-3.681198 40.436746)
1,https://www.pisos.com/alquilar/apartamento-salamanca_castellana28006-32575907813_106000/,1300.0,"Apartamento en alquiler en Calle Castelló, 117, cerca de Calle de María de Molina",Castellana (Distrito Salamanca. Madrid Capital),48.0,45.0,1.0,1.0,4.0,Entre 30 y 50 años,En buen estado,,,,,A/a f/c centralizado,1,1,Bomba frío calor,0,0,,,https://fotos.imghs.net/l/1060/600/1060_NI301-45600_1_2023032406362331250.jpg,40.436746,-3.681198,POINT (-3.681198 40.436746)
1,https://www.pisos.com/alquilar/apartamento-abantos_monte_carmelo_el_rosario-8425822092_516156/,775.0,Apartamento en alquiler en Calle Conde de Aranda,Abantos-Monte Carmelo-El Rosario (San Lorenzo de El Escorial),65.0,60.0,2.0,1.0,4.0,Entre 20 y 30 años,Reformado,,,,,,1,1,Gas natural,0,0,,,https://fotos.imghs.net/l/516156/8425822092.516156/516156_8425822092_18_20201001181015371.jpg,40.421848,-3.687195,POINT (-3.687195 40.421848)
1,https://www.pisos.com/alquilar/apartamento-ciudad_lineal_quintana-32599760998_109300/,1090.0,"Apartamento en alquiler en Calle de Alcalá, 280, cerca de Calle de Siena",Quintana (Distrito Ciudad Lineal. Madrid Capital),61.0,,2.0,1.0,1.0,Más de 50 años,,,,,,,1,1,,1,0,,,https://fotos.imghs.net/l/1093/655/1093_EP805-169655_1_2023031116410431250.jpg,40.432239,-3.652675,POINT (-3.652675 40.432239)
1,https://www.pisos.com/alquilar/apartamento-ciudad_lineal_quintana-31763573748_100500/,1200.0,"Apartamento en alquiler en Calle de Alcalá, cerca de Calle del Doctor Vallejo",Quintana (Distrito Ciudad Lineal. Madrid Capital),81.0,80.0,3.0,1.0,2.0,,En buen estado,,,,,,1,1,Gas natural,0,0,,,https://fotos.imghs.net/l/1005/972/1005_3671972_1_2023021610020891831.jpg,40.389374,-3.656658,POINT (-3.656658 40.389374)
2,https://www.pisos.com/alquilar/apartamento-bellavista_el_morlaco29018-32511968097_525975/,900.0,"Apartamento en alquiler en Calle de Almería, cerca de Calle de Aguilar y Cano",Bellavista-El Morlaco (Distrito Este. Málaga Capital),80.0,80.0,1.0,1.0,0.0,Menos de 5 años,Reformado,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/525975/32511968097.525975/525975_32511968097_6_20230317172843761.jpg,36.720665,-4.356587,POINT (-4.356587 36.720665)
1,https://www.pisos.com/alquilar/apartamento-chamberi_almagro28010-32535799965_101800/,1250.0,"Apartamento en alquiler en Calle de Alonso Cano, 13, cerca de Calle de García de Paredes",Almagro (Distrito Chamberí. Madrid Capital),43.0,,1.0,1.0,3.0,,En buen estado,,Este,,,Frío,1,1,Gas natural,1,0,,,https://fotos.imghs.net/l/1018/662/1018_33460662_0_2023031316034424590.jpg,40.436418,-3.698082,POINT (-3.698082 40.436418)
1,https://www.pisos.com/alquilar/apartamento-bellas_vistas28003-31699005882_525936/,1250.0,"Apartamento en alquiler en Calle de Alonso Cano, cerca de Calle de José Abascal",Bellas Vistas (Distrito Tetuán. Madrid Capital),60.0,60.0,1.0,1.0,1.0,,En buen estado,,Sureste,,,Frío y calor,1,1,Central,0,1,Comunitaria,,https://fotos.imghs.net/l/525936/31699005882.525936/525936_31699005882_1_20230228203643699.jpg,40.441439,-3.69766,POINT (-3.69766 40.441439)
1,https://www.pisos.com/alquilar/apartamento-rios_rosas28003-8352393345_100500/,1400.0,"Apartamento en alquiler en Calle de Alonso Cano, cerca de Calle de Ríos Rosas",Ríos Rosas (Distrito Chamberí. Madrid Capital),60.0,,1.0,1.0,7.0,Más de 50 años,En buen estado,,,,,Frío,1,1,Central,1,0,,,https://fotos.imghs.net/l/1005/116/1005_2782116_1_2020101612102520333.jpg,40.441439,-3.69766,POINT (-3.69766 40.441439)
1,https://www.pisos.com/alquilar/apartamento-foso_moreras_agfa-99248685920_518232/,525.0,"Apartamento en alquiler en Calle de Alpajés, cerca de Calle de los Olmos",Foso-Moreras-AGFA (Aranjuez),44.0,35.0,1.0,1.0,3.0,Entre 10 y 20 años,En buen estado,,,,,Frío y calor,1,1,Eléctrica,0,0,,,https://fotos.imghs.net/l/518232/99248685920.518232/518232_99248685920_1_20191118191109492.jpg,40.03519,-3.593644,POINT (-3.593644 40.03519)
1,https://www.pisos.com/alquilar/apartamento-bellas_vistas28039-32535472274_521707/,850.0,"Apartamento en alquiler en Calle de Ambrosio Vallejo, 5",Bellas Vistas (Distrito Tetuán. Madrid Capital),45.0,40.0,1.0,1.0,2.0,,En buen estado,,Sureste,,,,0,1,Gas natural,0,0,,,https://fotos.imghs.net/l/521707/32535472274.521707/521707_32535472274_1_20230301113720194.jpg,40.457402,-3.706033,POINT (-3.706033 40.457402)
1,https://www.pisos.com/alquilar/apartamento-san_diego28053-32520761248_103200/,800.0,Apartamento en alquiler en Calle de Antonia Calas,San Diego (Distrito Puente de Vallecas. Madrid Capital),52.0,,1.0,1.0,,,Reformado,,,,,,0,1,Individual,0,0,,,https://fotos.imghs.net/l/1032/407/1032_IEN81-ALQ.ANTONIACALAS_1_2023032304035031250.jpg,40.372999,-3.745939,POINT (-3.745939 40.372999)
1,https://www.pisos.com/alquilar/apartamento-cortes_huertas28012-28339163367_525462/,2450.0,"Apartamento en alquiler en Calle de Atocha, 20, cerca de Calle de Relatores",Cortes-Huertas (Distrito Centro. Madrid Capital),65.0,59.0,1.0,1.0,3.0,,Reformado,,,,,Frío,0,1,Central,0,0,,,https://fotos.imghs.net/l/525462/28339163367.525462/525462_28339163367_1_20221026125146908.jpg,40.413921,-3.703055,POINT (-3.703055 40.413921)
1,https://www.pisos.com/alquilar/apartamento-cortes_huertas28012-28395432548_525462/,2910.0,"Apartamento en alquiler en Calle de Atocha, 20, cerca de Calle de Relatores",Cortes-Huertas (Distrito Centro. Madrid Capital),105.0,90.0,2.0,2.0,3.0,,Reformado,,,,,Frío,0,1,Central,0,0,,,https://fotos.imghs.net/l/525462/28395432548.525462/525462_28395432548_4_20221026120606344.jpg,40.413921,-3.703055,POINT (-3.703055 40.413921)
1,https://www.pisos.com/alquilar/apartamento-cortes_huertas28012-28368098823_525462/,2250.0,"Apartamento en alquiler en Calle de Atocha, 20, cerca de Calle de Relatores",Cortes-Huertas (Distrito Centro. Madrid Capital),60.0,55.0,1.0,1.0,3.0,,Reformado,,,,,Frío,0,1,Central,0,0,,,https://fotos.imghs.net/l/525462/28368098823.525462/525462_28368098823_6_20221026152357705.jpg,40.413921,-3.703055,POINT (-3.703055 40.413921)
1,https://www.pisos.com/alquilar/apartamento-cortes_huertas28012-28392551917_525462/,2010.0,"Apartamento en alquiler en Calle de Atocha, 20, cerca de Calle de Relatores",Cortes-Huertas (Distrito Centro. Madrid Capital),47.0,40.0,1.0,1.0,3.0,,Reformado,,,,,Frío,0,1,Central,0,0,,,https://fotos.imghs.net/l/525462/28392551917.525462/525462_28392551917_3_20221026122630886.jpg,40.413921,-3.703055,POINT (-3.703055 40.413921)
1,https://www.pisos.com/alquilar/apartamento-cortes_huertas28012-28361576822_525462/,2790.0,"Apartamento en alquiler en Calle de Atocha, 20, cerca de Calle de Relatores",Cortes-Huertas (Distrito Centro. Madrid Capital),95.0,86.0,2.0,2.0,3.0,,Reformado,,,,,Frío,1,1,Central,0,0,,,https://fotos.imghs.net/l/525462/28361576822.525462/525462_28361576822_6_20221026114716806.jpg,40.413921,-3.703055,POINT (-3.703055 40.413921)
1,https://www.pisos.com/alquilar/apartamento-cortes_huertas28012-28386564154_525462/,2010.0,"Apartamento en alquiler en Calle de Atocha, 20, cerca de Calle de Relatores",Cortes-Huertas (Distrito Centro. Madrid Capital),50.0,45.0,1.0,1.0,3.0,,Reformado,,,,,Frío,0,1,Central,0,0,,,https://fotos.imghs.net/l/525462/28386564154.525462/525462_28386564154_5_20221026151456623.jpg,40.413921,-3.703055,POINT (-3.703055 40.413921)
1,https://www.pisos.com/alquilar/apartamento-centro_embajadores_lavapies28012-31739152692_100500/,2400.0,"Apartamento en alquiler en Calle de Atocha, cerca de Calle de Relatores",Embajadores-Lavapiés (Distrito Centro. Madrid Capital),95.0,88.0,2.0,1.0,5.0,,En buen estado,,,,,Frío,1,1,Central,1,0,,,https://fotos.imghs.net/l/1005/057/1005_3671057_1_2023021511021355094.jpg,40.410517,-3.695049,POINT (-3.695049 40.410517)
1,https://www.pisos.com/alquilar/apartamento-centro_embajadores_lavapies28012-29218874033_100500/,2400.0,"Apartamento en alquiler en Calle de Atocha, cerca de Calle de Relatores",Embajadores-Lavapiés (Distrito Centro. Madrid Capital),95.0,88.0,2.0,1.0,5.0,,En buen estado,,,,,Frío,1,1,Central,1,0,,,https://fotos.imghs.net/l/1005/312/1005_3633312_1_2022113016110353429.jpg,40.410517,-3.695049,POINT (-3.695049 40.410517)
1,https://www.pisos.com/alquilar/apartamento-centro_embajadores_lavapies28012-29239898687_100500/,2800.0,"Apartamento en alquiler en Calle de Atocha, cerca de Calle de Relatores",Embajadores-Lavapiés (Distrito Centro. Madrid Capital),100.0,90.0,2.0,2.0,5.0,,En buen estado,,,,,Frío,1,1,Central,0,0,,,https://fotos.imghs.net/l/1005/314/1005_3629314_1_2022112318110738755.jpg,40.410517,-3.695049,POINT (-3.695049 40.410517)
1,https://www.pisos.com/alquilar/apartamento-centro_embajadores_lavapies28012-30085391437_100500/,2010.0,"Apartamento en alquiler en Calle de Atocha, cerca de Calle de Relatores",Embajadores-Lavapiés (Distrito Centro. Madrid Capital),55.0,50.0,1.0,1.0,5.0,,A estrenar,,,,,Frío,1,1,Central,0,0,,,https://fotos.imghs.net/l/1005/570/1005_3640570_1_2022121710120305311.jpg,40.410517,-3.695049,POINT (-3.695049 40.410517)
1,https://www.pisos.com/alquilar/apartamento-centro_embajadores_lavapies28012-30922006708_100500/,2010.0,"Apartamento en alquiler en Calle de Atocha, cerca de Calle de Relatores",Embajadores-Lavapiés (Distrito Centro. Madrid Capital),55.0,50.0,1.0,1.0,5.0,,A estrenar,,,,,Frío,1,1,Central,0,0,,,https://fotos.imghs.net/l/1005/131/1005_3660131_1_2023012511015240259.jpg,40.410517,-3.695049,POINT (-3.695049 40.410517)
1,https://www.pisos.com/alquilar/apartamento-centro_embajadores_lavapies28012-29218152503_100500/,2010.0,"Apartamento en alquiler en Calle de Atocha, cerca de Calle de Relatores",Embajadores-Lavapiés (Distrito Centro. Madrid Capital),55.0,50.0,1.0,1.0,5.0,,A estrenar,,,,,Frío,1,1,Central,0,0,,,https://fotos.imghs.net/l/1005/563/1005_3612563_1_2022110716110422448.jpg,40.410517,-3.695049,POINT (-3.695049 40.410517)
1,https://www.pisos.com/alquilar/apartamento-centro_embajadores_lavapies28012-30924940544_100500/,2010.0,"Apartamento en alquiler en Calle de Atocha, cerca de Calle de Relatores",Embajadores-Lavapiés (Distrito Centro. Madrid Capital),55.0,50.0,1.0,1.0,4.0,,A estrenar,,,,,Frío,1,1,Central,0,0,,,https://fotos.imghs.net/l/1005/969/1005_3648969_1_2023011011015231099.jpg,40.410517,-3.695049,POINT (-3.695049 40.410517)
1,https://www.pisos.com/alquilar/apartamento-centro_embajadores_lavapies28012-30021748896_100500/,2010.0,"Apartamento en alquiler en Calle de Atocha, cerca de Calle de Relatores",Embajadores-Lavapiés (Distrito Centro. Madrid Capital),55.0,50.0,1.0,1.0,4.0,,A estrenar,,,,,Frío,0,1,Central,0,0,,,https://fotos.imghs.net/l/1005/576/1005_3633576_1_2022120110120601455.jpg,40.410517,-3.695049,POINT (-3.695049 40.410517)
1,https://www.pisos.com/alquilar/apartamento-centro_embajadores_lavapies28012-28425286595_100500/,2010.0,"Apartamento en alquiler en Calle de Atocha, cerca de Calle de Relatores",Embajadores-Lavapiés (Distrito Centro. Madrid Capital),55.0,,1.0,1.0,4.0,,En buen estado,,,,,Frío,1,1,Central,0,0,,,https://fotos.imghs.net/l/1005/154/1005_3607154_1_2022102612100482405.jpg,40.410517,-3.695049,POINT (-3.695049 40.410517)
1,https://www.pisos.com/alquilar/apartamento-centro_embajadores_lavapies28012-29213872471_100500/,2250.0,"Apartamento en alquiler en Calle de Atocha, cerca de Calle de Relatores",Embajadores-Lavapiés (Distrito Centro. Madrid Capital),60.0,,1.0,1.0,4.0,,A estrenar,,,,,Frío,1,1,Central,0,0,,,https://fotos.imghs.net/l/1005/549/1005_3612549_1_2022110716110404056.jpg,40.410517,-3.695049,POINT (-3.695049 40.410517)
1,https://www.pisos.com/alquilar/apartamento-centro_embajadores_lavapies28012-31716220526_100500/,2010.0,"Apartamento en alquiler en Calle de Atocha, cerca de Calle de Relatores",Embajadores-Lavapiés (Distrito Centro. Madrid Capital),55.0,50.0,1.0,1.0,4.0,,A estrenar,,,,,Frío,0,1,Central,0,0,,,https://fotos.imghs.net/l/1005/041/1005_3671041_1_2023021510021166419.jpg,40.410517,-3.695049,POINT (-3.695049 40.410517)
1,https://www.pisos.com/alquilar/apartamento-centro_embajadores_lavapies28012-30039191285_100500/,2010.0,"Apartamento en alquiler en Calle de Atocha, cerca de Calle de Relatores",Embajadores-Lavapiés (Distrito Centro. Madrid Capital),55.0,50.0,1.0,1.0,3.0,,En buen estado,,,,,,1,1,Central,0,0,,,https://fotos.imghs.net/l/1005/661/1005_3637661_1_2022121210125744240.jpg,40.410517,-3.695049,POINT (-3.695049 40.410517)
1,https://www.pisos.com/alquilar/apartamento-centro_embajadores_lavapies28012-31753784025_100500/,1890.0,"Apartamento en alquiler en Calle de Atocha, cerca de Calle de Relatores",Embajadores-Lavapiés (Distrito Centro. Madrid Capital),55.0,50.0,1.0,1.0,3.0,,En buen estado,,,,,,1,1,Central,0,0,,,https://fotos.imghs.net/l/1005/034/1005_3671034_1_2023021510021135586.jpg,40.410517,-3.695049,POINT (-3.695049 40.410517)
1,https://www.pisos.com/alquilar/apartamento-centro_embajadores_lavapies28012-31680138865_100500/,1890.0,"Apartamento en alquiler en Calle de Atocha, cerca de Calle de Relatores",Embajadores-Lavapiés (Distrito Centro. Madrid Capital),55.0,50.0,1.0,1.0,3.0,,En buen estado,,,,,,1,1,Central,0,0,,,https://fotos.imghs.net/l/1005/165/1005_3672165_1_2023021613023113832.jpg,40.410517,-3.695049,POINT (-3.695049 40.410517)
1,https://www.pisos.com/alquilar/apartamento-centro_embajadores_lavapies28012-32542875064_100500/,2010.0,"Apartamento en alquiler en Calle de Atocha, cerca de Calle de Relatores",Embajadores-Lavapiés (Distrito Centro. Madrid Capital),55.0,50.0,1.0,1.0,3.0,,En buen estado,,,,,,1,1,Central,0,0,,,https://fotos.imghs.net/l/1005/951/1005_3689951_1_2023032117034590542.jpg,40.410517,-3.695049,POINT (-3.695049 40.410517)
1,https://www.pisos.com/alquilar/apartamento-goya28001-31667512512_108900/,900.0,"Apartamento en alquiler en Calle de Ayala, cerca de Calle del General Díaz Porlier",Goya (Distrito Salamanca. Madrid Capital),37.0,,1.0,1.0,,,A estrenar,,Norte,,,,0,1,Gas natural,0,0,,,https://fotos.imghs.net/l/1089/530/1089_XA633-4453A_1_2023022505134531250.jpg,40.400516,-3.652669,POINT (-3.652669 40.400516)
1,https://www.pisos.com/alquilar/apartamento-trafalgar28010-25043213229_101600/,1100.0,"Apartamento en alquiler en Calle de Balmes, 1",Trafalgar (Distrito Chamberí. Madrid Capital),40.0,,1.0,1.0,4.0,,En buen estado,,,,,,1,0,,0,0,,,https://fotos.imghs.net/l/1018/482/1018_4492482_0_2021092907094687295.jpg,40.435591,-3.700073,POINT (-3.700073 40.435591)
1,https://www.pisos.com/alquilar/apartamento-justicia_chueca28004-31756652007_518087/,1076.0,"Apartamento en alquiler en Calle de Barbieri, 8",Justicia-Chueca (Distrito Centro. Madrid Capital),40.0,35.0,1.0,1.0,3.0,,En buen estado,,,,,,1,0,,0,0,,,https://fotos.imghs.net/l/518087/31756652007.518087/518087_31756652007_1_20230206183407944.jpg,40.420847,-3.698194,POINT (-3.698194 40.420847)
1,https://www.pisos.com/alquilar/apartamento-trafalgar28015-32567523044_525936/,900.0,"Apartamento en alquiler en Calle de Bravo Murillo, cerca de Calle de García de Paredes",Trafalgar (Distrito Chamberí. Madrid Capital),55.0,55.0,1.0,1.0,4.0,,En buen estado,,Sureste,,,Frío y calor,1,0,,0,0,,,https://fotos.imghs.net/l/525936/32567523044.525936/525936_32567523044_1_20230329165912084.jpg,40.453308,-3.70283,POINT (-3.70283 40.453308)
1,https://www.pisos.com/alquilar/apartamento-arganzuela_delicias-31729346592_100500/,1000.0,"Apartamento en alquiler en Calle de Cáceres, cerca de Paseo de las Delicias",Delicias (Distrito Arganzuela. Madrid Capital),65.0,60.0,1.0,1.0,6.0,,En buen estado,,Sur,,,Frío,1,1,Central,0,0,,,https://fotos.imghs.net/l/1005/048/1005_3679048_1_2023022712025579677.jpg,40.398611,-3.694948,POINT (-3.694948 40.398611)
1,https://www.pisos.com/alquilar/apartamento-chamartin_prosperidad28002-32563846474_525936/,1200.0,"Apartamento en alquiler en Calle de Canillas, cerca de Calle de Clara del Rey",Prosperidad (Distrito Chamartín. Madrid Capital),55.0,55.0,1.0,1.0,7.0,,En buen estado,,Sur,,,,1,1,Central,1,0,,,https://fotos.imghs.net/l/525936/32563846474.525936/525936_32563846474_14_20230315164145423.jpg,40.44036,-3.677462,POINT (-3.677462 40.44036)
1,https://www.pisos.com/alquilar/apartamento-penagrande28035-32514792453_995410/,1250.0,Apartamento en alquiler en Calle de Cantalejo,Peñagrande (Distrito Fuencarral-El Pardo. Madrid Capital),82.0,50.0,1.0,1.0,3.0,Menos de 5 años,A estrenar,2,Este,,,Frío y calor,1,1,Aerotermia,0,1,Comunitaria,,https://fotos.imghs.net/l/995410/32514792453.995410/995410_32514792453_1_20230330194850624.jpg,40.47565,-3.741152,POINT (-3.741152 40.47565)
2,https://www.pisos.com/alquilar/apartamento-huelin_la_princesa_jardin_de_la_abadia29002-5064741487_517988/,875.0,"Apartamento en alquiler en Calle de Carpio, 9",Huelin-La Princesa-Jardín de la Abadía (Distrito Carretera de Cádiz. Málaga Capital),43.0,43.0,1.0,1.0,0.0,Menos de 5 años,A estrenar,,Noreste,,Entre 10 y 20€,Frío y calor,0,0,,0,0,,,https://fotos.imghs.net/l/517988/5064741487.517988/517988_5064741487_35_20200608000730778.jpg,36.703034,-4.439363,POINT (-4.439363 36.703034)
1,https://www.pisos.com/alquilar/apartamento-sol_barrio28012-31748603659_100500/,1190.0,Apartamento en alquiler en Calle de Ciudad Rodrigo,Sol (Distrito Centro. Madrid Capital),50.0,49.0,1.0,1.0,2.0,,En buen estado,,,,,Frío,1,1,Eléctrica,0,0,,,https://fotos.imghs.net/l/1005/947/1005_3667947_1_2023020817020059711.jpg,40.446057,-3.671382,POINT (-3.671382 40.446057)
1,https://www.pisos.com/alquilar/apartamento-chamartin_hispanoamerica28016-30906042351_996542/,1750.0,Apartamento en alquiler en Calle de Condes del Val,Hispanoamérica (Distrito Chamartín. Madrid Capital),110.0,100.0,2.0,2.0,0.0,Entre 30 y 50 años,En buen estado,1,Sur,,,Frío y calor,1,1,Gas natural,0,0,,,https://fotos.imghs.net/l/996542/30906042351.996542/996542_30906042351_1_20230112221708681.jpg,40.395326,-3.71432,POINT (-3.71432 40.395326)
1,https://www.pisos.com/alquilar/apartamento-salamanca_castellana28006-945856909992870_109800/,1550.0,"Apartamento en alquiler en Calle de Diego de León, 15, cerca de Calle de Velázquez",Castellana (Distrito Salamanca. Madrid Capital),60.0,58.0,1.0,1.0,3.0,Entre 5 y 10 años,En buen estado,,Sur,,,Frío,1,1,Gas natural,1,0,,,https://fotos.imghs.net/l/1098/870/1098_0_foto_20230114115632794_945856909992870.jpg,40.435112,-3.683816,POINT (-3.683816 40.435112)
1,https://www.pisos.com/alquilar/apartamento-sanchinarro28050-32535862865_109300/,1950.0,"Apartamento en alquiler en Calle de Diego Hurtado de Mendoza, 5",Sanchinarro (Distrito Hortaleza. Madrid Capital),133.0,,3.0,2.0,8.0,,,,,,,,1,1,,1,1,,,https://fotos.imghs.net/l/1093/777/1093_EP805-169777_1_2023031413172731250.jpg,40.49179,-3.655143,POINT (-3.655143 40.49179)
1,https://www.pisos.com/alquilar/apartamento-gaztambide28015-28386842387_522531/,850.0,"Apartamento en alquiler en Calle de Donoso Cortés, cerca de Calle de Andrés Mellado",Gaztambide (Distrito Chamberí. Madrid Capital),45.0,40.0,1.0,1.0,1.0,Entre 20 y 30 años,En buen estado,,Noreste,,,Frío y calor,1,1,Central,0,0,,,https://fotos.imghs.net/l/522531/28386842387.522531/522531_28386842387_11_20221004184637179.jpg,40.436615,-3.715956,POINT (-3.715956 40.436615)
1,https://www.pisos.com/alquilar/apartamento-villaverde_los_angeles28041-31706108965_107500/,840.0,Apartamento en alquiler en Calle de Doña Francisquita,Los Ángeles (Distrito Villaverde. Madrid Capital),45.0,,2.0,1.0,,,En buen estado,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1075/100/1075_SOL6-CH-73029-0001_A_5_2023020312010231250.jpg,,,POINT EMPTY
1,https://www.pisos.com/alquilar/apartamento-virgen_del_cortijo_manoteras28050-32564903242_106000/,875.0,Apartamento en alquiler en Calle de Dulce Chacón,Virgen del Cortijo-Manoteras (Distrito Hortaleza. Madrid Capital),43.0,35.0,1.0,1.0,1.0,Entre 10 y 20 años,En buen estado,1,,,,A/a f/c,1,1,Bomba calor,0,0,,,https://fotos.imghs.net/l/1060/800/1060_NI485-96800_1_2023033006321431250.jpg,40.40456,-3.660676,POINT (-3.660676 40.40456)
